major,school,degree_level,academic_year,plan_status,requirement_group,course_code,course_title,course_type,credit_hours,prerequisites,source_page,source
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401213,Virtual Reality Techniques in Construction,,,50401121 Digital Applications for Construction Information,3,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401221,Construction Technology,,,50402121,6,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401231,Understanding Architecture II,,,50401131,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401232,Principles of Refurbishment,,,50401131,6,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401271,Design Studio: Experimental Design,,,50401171,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401272,Design Studio: Modular Buildings,,,50401171,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401273,Design Studio: Culture and Identity,,,50401172,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401274,Design Studio: Retrofitting and Adaptive Re-use,,,50401172,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401311,"Surveying for Conservation, Renovation & Refurbishment",,,50401121,7,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401321,Advanced Building Information Modeling,,,50401121,7,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401322,Building Management Systems,,,50401221,7,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401323,Construction Technology for Complex Building Projects,,,50401221,6,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401361,Principles of Green Buildings,,,Functional Physics,3,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401371,Design Studio: Sustainable Design,,,50401273 or 50401274,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401372,Design Studio: Complex Buildings,,,50401273 or 50401274,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401373,Design Studio: Parametric Architecture,,,50401273 or 50401274,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401374,Design Studio: Housing Planning and Design,,,50401273 or 50401274,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401521,Digital Applications in BIM,,,50401121 Digital Applications for Construction Information,3,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401531,Conservation Theory and Practice,,,50401172,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401532,Building Pathology and Diagnosis,,,50401172,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401533,Principles of Museum Planning and Management,,,50401172,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401541,Design in the Urban Context,,,50400481,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401542,Landscape Urbanism,,,50400481,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401543,Principles of Sustainable Urbanism,,,50401361,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401544,The Built Environment and Human Behaviour,,,50401231,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401561,Building Performance Modeling,,,50401361,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401570,Architectural Design Boot Camp,,,50400481,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401571,Capstone Project I (Arch),,,50400481,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50401572,Capstone Project II (Arch),,,50401571,4,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50402121,Structural Systems: Morphology & Behavior,,,Functional Physics,3,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50402202,Mathematics for Construction,,,Functional Math,6,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50402203,Science and Materials,,,Functional Physics,6,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
Architectural Engineering,School of Built Environment Engineering,BSc,,current,School Requirements,50402211,Land Surveying & Remote Sensing,,,50401111,5,73f333d7-5819-ed11-b847-00155d140b05_de4c2204703a4f01be2ef1b0dcbc097b.pdf
